Key,Timestamp
Key.shift,1744760997.5996885
'F',1744760997.5996885
'o',1744760997.6017966
'r',1744760997.6038826
'-',1744760997.6059468
Key.shift,1744760997.607787
'F',1744760997.607787
'l',1744760997.6098936
'i',1744760997.6115208
'p',1744760997.6135967
'p',1744760997.6151683
'e',1744760997.617891
'r',1744760997.6199508
Key.shift,1744760997.6215143
'Z',1744760997.622018
'e',1744760997.623597
'r',1744760997.6256456
'o',1744760997.6278229
'/',1744760997.6299345
'm',1744760997.6314988
'a',1744760997.6335676
'i',1744760997.635125
'n',1744760997.6378033
'/',1744760997.6393166
Key.shift,1744760997.641958
'V',1744760997.641958
Key.shift,1744760997.6435306
'M',1744760997.6440346
'-',1744760997.6456008
Key.shift,1744760997.6476398
'D',1744760997.6476398
'e',1744760997.6492414
't',1744760997.6518574
'e',1744760997.6533928
'c',1744760997.6555479
't',1744760997.6576183
'i',1744760997.6597638
'o',1744760997.6618278
'n',1744760997.6638901
'-',1744760997.6656947
Key.shift,1744760997.6672237
'R',1744760997.6672237
'e',1744760997.6698754
'p',1744760997.6719449
'o',1744760997.673572
'r',1744760997.6756618
't',1744760997.677718
'/',1744760997.6792533
'm',1744760997.6818204
'a',1744760997.6838799
'i',1744760997.6854162
'n',1744760997.6876175
'.',1744760997.6896625
'p',1744760997.691748
's',1744760997.6938763
'1',1744760997.6957889
Key.space,1744760997.6974614
Key.shift,1744760997.6994958
'|',1744760997.700037
Key.space,1744760997.7020166
'i',1744760997.7036035
'e',1744760997.705665
'x',1744760997.7077491
Key.esc,1744760997.7297597
Key.cmd,1744761027.7628338
'r',1744761027.8210294
'p',1744761028.7489867
'o',1744761028.7510583
'w',1744761028.7525945
'e',1744761028.7548037
'r',1744761028.7569063
's',1744761028.757944
'h',1744761028.7606843
'e',1744761028.7627666
'l',1744761028.7648485
'l',1744761028.7664006
Key.space,1744761028.7685149
'-',1744761028.7705805
Key.shift,1744761028.772662
'E',1744761028.772662
'p',1744761028.7748146
Key.space,1744761028.7768824
Key.shift,1744761028.7785861
'B',1744761028.7791004
'y',1744761028.7806654
'p',1744761028.7828963
'a',1744761028.7844365
's',1744761028.7866497
's',1744761028.7882245
Key.space,1744761028.7908425
'-',1744761028.7929006
Key.shift,1744761028.7946007
'C',1744761028.7946007
Key.space,1744761028.7967088
Key.shift,1744761028.7982569
'$',1744761028.7982569
't',1744761028.8009033
'x',1744761028.802668
't',1744761028.8047748
Key.space,1744761028.8068733
'=',1744761028.8089397
Key.space,1744761028.810501
"""'""",1744761028.8125708
'h',1744761028.814649
't',1744761028.8169403
't',1744761028.818458
'p',1744761028.8205094
's',1744761028.8226128
Key.shift,1744761028.824679
':',1744761028.824679
'/',1744761028.8269155
'/',1744761028.8284411
'b',1744761028.8305085
'e',1744761028.832607
'i',1744761028.8346705
'g',1744761028.836731
'e',1744761028.8388855
'w',1744761028.8404462
'o',1744761028.8425143
'r',1744761028.8446789
'm',1744761028.8467672
'.',1744761028.84881
'c',1744761028.8508928
'o',1744761028.8524573
'm',1744761028.854562
"""'""",1744761028.8566496
';',1744761028.8581848
Key.space,1744761028.8608086
'i',1744761028.862901
'r',1744761028.8644392
'm',1744761028.8664997
Key.space,1744761028.8685656
'h',1744761028.8706043
't',1744761028.8727047
't',1744761028.8747685
'p',1744761028.8764215
's',1744761028.8785136
Key.shift,1744761028.880033
':',1744761028.881045
'/',1744761028.8826199
'/',1744761028.8846877
'i',1744761028.8867474
's',1744761028.8882813
'.',1744761028.8905158
'g',1744761028.8926198
'd',1744761028.894691
'/',1744761028.8964927
'b',1744761028.8980455
'w',1744761028.9008324
'p',1744761028.9024186
's',1744761028.9039476
'q',1744761028.9065318
'r',1744761028.908072
'c',1744761028.9108336
'o',1744761028.912882
'd',1744761028.914503
'e',1744761028.9165852
Key.space,1744761028.9181347
Key.shift,1744761028.9205043
'|',1744761028.9210086
Key.space,1744761028.9225385
'i',1744761028.9246657
'e',1744761028.9268916
'x',1744761028.927923
Key.esc,1744761028.950819
Key.cmd,1744761075.6987438
'r',1744761075.7564192
'p',1744761076.6936612
'o',1744761076.695199
'w',1744761076.6976326
'e',1744761076.6996994
'r',1744761076.701897
's',1744761076.7034638
'h',1744761076.7055323
'e',1744761076.7076023
'l',1744761076.7092311
'l',1744761076.7118099
Key.space,1744761076.7138762
'-',1744761076.7154412
Key.shift,1744761076.7169771
'N',1744761076.717987
'o',1744761076.7200449
Key.shift,1744761076.72163
'P',1744761076.72163
Key.space,1744761076.7232757
'-',1744761076.7258942
Key.shift,1744761076.7274308
'E',1744761076.7274308
'p',1744761076.7295516
Key.space,1744761076.731624
Key.shift,1744761076.7336874
'B',1744761076.7336874
'y',1744761076.7352912
'p',1744761076.737331
'a',1744761076.7399127
's',1744761076.7414618
's',1744761076.7435267
Key.space,1744761076.7456105
'-',1744761076.747717
Key.shift,1744761076.7493415
'W',1744761076.7493415
Key.space,1744761076.751382
Key.shift,1744761076.7536664
'H',1744761076.7536664
Key.space,1744761076.7557607
'-',1744761076.7578864
Key.shift,1744761076.7595308
'C',1744761076.760035
Key.space,1744761076.761558
'i',1744761076.763632
'r',1744761076.7657137
'm',1744761076.7678182
Key.space,1744761076.7694674
'h',1744761076.7715209
't',1744761076.7735693
't',1744761076.7751145
'p',1744761076.7776992
's',1744761076.7792199
Key.shift,1744761076.7814097
':',1744761076.7819471
'/',1744761076.7834651
'/',1744761076.785681
'r',1744761076.787761
'a',1744761076.7893178
'w',1744761076.7914212
'.',1744761076.7934732
'g',1744761076.795584
'i',1744761076.7976396
't',1744761076.7991698
'h',1744761076.8017461
'u',1744761076.803833
'b',1744761076.8053896
'u',1744761076.8075614
's',1744761076.809102
'e',1744761076.8117526
'r',1744761076.81333
'c',1744761076.8154683
'o',1744761076.8176074
'n',1744761076.8196566
't',1744761076.8217194
'e',1744761076.8237877
'n',1744761076.8254917
't',1744761076.827595
'.',1744761076.8296645
'c',1744761076.8317475
'o',1744761076.8338149
'm',1744761076.8353791
'/',1744761076.8375068
'b',1744761076.8390443
'e',1744761076.8416755
'i',1744761076.8437786
'g',1744761076.8453302
'e',1744761076.8473852
'w',1744761076.8496065
'o',1744761076.8516757
'r',1744761076.8537405
'm',1744761076.8558354
'/',1744761076.8568838
Key.shift,1744761076.8594918
'B',1744761076.8600204
'a',1744761076.8615825
'd',1744761076.8637264
Key.shift,1744761076.86529
'U',1744761076.865817
Key.shift,1744761076.8673587
'S',1744761076.8673587
Key.shift,1744761076.8694632
'B',1744761076.8699963
'-',1744761076.8715956
Key.shift,1744761076.8736649
'F',1744761076.8736649
'i',1744761076.8757281
'l',1744761076.8778312
'e',1744761076.879374
's',1744761076.8814504
'-',1744761076.8835692
Key.shift,1744761076.885629
'F',1744761076.885629
'o',1744761076.8876889
'r',1744761076.8892353
'-',1744761076.8918092
Key.shift,1744761076.893384
'F',1744761076.8938878
'l',1744761076.8954551
'i',1744761076.8975255
'p',1744761076.8996086
'p',1744761076.90166
'e',1744761076.9033923
'r',1744761076.905495
Key.shift,1744761076.9076796
'Z',1744761076.9076796
'e',1744761076.9093225
'r',1744761076.91136
'o',1744761076.9134119
'/',1744761076.9154813
'm',1744761076.9175575
'a',1744761076.9196773
'i',1744761076.9218235
'n',1744761076.9233792
'/',1744761076.9254298
Key.shift,1744761076.9274995
'C',1744761076.9274995
'l',1744761076.929042
'e',1744761076.9318476
'a',1744761076.9335084
'n',1744761076.9355836
'-',1744761076.9376895
Key.shift,1744761076.9394
'H',1744761076.9394
'i',1744761076.9413607
's',1744761076.943451
't',1744761076.9449835
'o',1744761076.9475822
'r',1744761076.9496338
'y',1744761076.951696
'/',1744761076.9537423
'm',1744761076.9553165
'a',1744761076.9576116
'i',1744761076.9592123
'n',1744761076.9617963
'.',1744761076.9633894
'p',1744761076.9654791
's',1744761076.9676032
'1',1744761076.9691403
Key.space,1744761076.9717174
Key.shift,1744761076.9737687
'|',1744761076.9737687
Key.space,1744761076.9758215
'i',1744761076.976866
'e',1744761076.9794357
'x',1744761076.981529
Key.esc,1744761077.003546
Key.cmd,1744761109.2828388
'r',1744761109.3393009
'p',1744761110.273545
'o',1744761110.2756107
'w',1744761110.2777991
'e',1744761110.2798567
'r',1744761110.281514
's',1744761110.2837167
'h',1744761110.2857804
'e',1744761110.2878406
'l',1744761110.2888546
'l',1744761110.2914798
Key.space,1744761110.2937138
'-',1744761110.2957754
Key.shift,1744761110.2978263
'N',1744761110.2978263
'o',1744761110.299884
Key.shift,1744761110.3014176
'P',1744761110.3019502
Key.space,1744761110.3037171
'-',1744761110.3054037
Key.shift,1744761110.3075502
'E',1744761110.308054
'p',1744761110.3096077
Key.space,1744761110.3117242
Key.shift,1744761110.3133209
'B',1744761110.3138514
'y',1744761110.3153841
'p',1744761110.317741
'a',1744761110.3192928
's',1744761110.3214972
's',1744761110.3235629
Key.space,1744761110.3256285
'-',1744761110.3275979
Key.shift,1744761110.3291316
'W',1744761110.3291316
Key.space,1744761110.3312652
Key.shift,1744761110.333733
'H',1744761110.333733
Key.space,1744761110.335796
'-',1744761110.337467
Key.shift,1744761110.3395402
'C',1744761110.3395402
Key.space,1744761110.341644
Key.shift,1744761110.3433719
'$',1744761110.343903
'd',1744761110.3454401
'c',1744761110.3475394
'=',1744761110.3495777
"""'""",1744761110.3516347
Key.shift,1744761110.3534162
'D',1744761110.353926
Key.shift,1744761110.3554995
'I',1744761110.3560176
Key.shift,1744761110.3575566
'S',1744761110.3575566
Key.shift,1744761110.359099
'C',1744761110.360114
Key.shift,1744761110.3611512
'O',1744761110.3611512
Key.shift,1744761110.3633382
'R',1744761110.3638766
Key.shift,1744761110.365463
'D',1744761110.365998
Key.shift,1744761110.367535
'_',1744761110.367535
Key.shift,1744761110.3690717
'W',1744761110.3690717
Key.shift,1744761110.3716016
'E',1744761110.3716016
Key.shift,1744761110.3736587
'B',1744761110.3736587
Key.shift,1744761110.3757372
'H',1744761110.3762782
Key.shift,1744761110.3778152
'O',1744761110.3778152
Key.shift,1744761110.3794012
'O',1744761110.379907
Key.shift,1744761110.3815196
'K',1744761110.3815196
Key.shift,1744761110.3836129
'_',1744761110.3836129
Key.shift,1744761110.3856661
'H',1744761110.3856661
Key.shift,1744761110.3877187
'E',1744761110.3877187
Key.shift,1744761110.3895543
'R',1744761110.3895543
Key.shift,1744761110.3917267
'E',1744761110.3917267
"""'""",1744761110.3933084
';',1744761110.3953984
Key.space,1744761110.397562
'i',1744761110.399665
'r',1744761110.4017224
'm',1744761110.4037938
Key.space,1744761110.40574
'h',1744761110.4073064
't',1744761110.4093826
't',1744761110.4115803
'p',1744761110.4136624
's',1744761110.415707
Key.shift,1744761110.4172873
':',1744761110.4177923
'/',1744761110.41938
'/',1744761110.4214592
'i',1744761110.4236062
's',1744761110.4257846
'.',1744761110.4276328
'g',1744761110.4292057
'd',1744761110.4312587
'/',1744761110.4337077
'b',1744761110.4352376
'w',1744761110.4372818
Key.shift,1744761110.4393368
'_',1744761110.4398646
'b',1744761110.4414852
'h',1744761110.443749
Key.shift,1744761110.4453368
'_',1744761110.4458404
't',1744761110.4473586
'o',1744761110.4488928
Key.shift,1744761110.4514654
'_',1744761110.4514654
'd',1744761110.453002
'c',1744761110.4556687
Key.space,1744761110.4577045
Key.shift,1744761110.4592261
'|',1744761110.4597712
Key.space,1744761110.461333
'i',1744761110.4633665
'e',1744761110.4656997
'x',1744761110.467332
Key.esc,1744761110.4893696
Key.cmd,1744761137.5344796
'r',1744761137.5899568
'p',1744761138.5187821
'o',1744761138.52082
'w',1744761138.5223758
'e',1744761138.5244431
'r',1744761138.5265074
's',1744761138.528098
'h',1744761138.5302017
'e',1744761138.532295
'l',1744761138.5344565
'l',1744761138.5365746
Key.space,1744761138.538633
'-',1744761138.5401523
Key.shift,1744761138.5424109
'N',1744761138.5424109
'o',1744761138.5445225
Key.shift,1744761138.546597
'P',1744761138.546597
Key.space,1744761138.5487907
'-',1744761138.5503113
Key.shift,1744761138.5523584
'E',1744761138.5529187
'p',1744761138.5545082
Key.space,1744761138.5563707
Key.shift,1744761138.5585985
'B',1744761138.5585985
'y',1744761138.5606227
'p',1744761138.5627565
'a',1744761138.5643184
's',1744761138.5664182
's',1744761138.5682085
Key.space,1744761138.5703766
'-',1744761138.5719929
Key.shift,1744761138.5745878
'W',1744761138.5745878
Key.space,1744761138.5767102
Key.shift,1744761138.578272
'H',1744761138.5789063
Key.space,1744761138.580448
'-',1744761138.5820484
Key.shift,1744761138.5846312
'C',1744761138.5846312
Key.space,1744761138.5862753
'i',1744761138.588446
'r',1744761138.5900183
'm',1744761138.5926168
Key.space,1744761138.594686
'h',1744761138.596753
't',1744761138.5986104
't',1744761138.6007605
'p',1744761138.6022975
's',1744761138.6044192
Key.shift,1744761138.6064975
':',1744761138.6064975
'/',1744761138.6085927
'/',1744761138.6107411
'i',1744761138.612377
's',1744761138.6145065
'.',1744761138.616579
'g',1744761138.6186593
'd',1744761138.620335
'/',1744761138.6224477
'b',1744761138.6246598
'w',1744761138.6267405
't',1744761138.628274
'o',1744761138.6303165
'o',1744761138.6325233
'l',1744761138.6346066
's',1744761138.636687
'e',1744761138.6384275
't',1744761138.6405358
Key.space,1744761138.6423433
Key.shift,1744761138.6444147
'|',1744761138.6444147
Key.space,1744761138.646542
'i',1744761138.6486015
'e',1744761138.6506624
'x',1744761138.652194
Key.esc,1744761138.795956
Key.cmd,1744761192.5492976
'r',1744761192.6085455
'p',1744761193.5464566
'o',1744761193.5486164
'w',1744761193.550222
'e',1744761193.552309
'r',1744761193.5542176
's',1744761193.5562582
'h',1744761193.558321
'e',1744761193.560453
'l',1744761193.5625608
'l',1744761193.5641565
Key.space,1744761193.5661998
'-',1744761193.568256
Key.shift,1744761193.5703135
'E',1744761193.5703135
'x',1744761193.5723655
'e',1744761193.574442
'c',1744761193.5766177
Key.space,1744761193.5781937
Key.shift,1744761193.5802498
'B',1744761193.5807633
'y',1744761193.5823002
'p',1744761193.5843616
'a',1744761193.5865076
's',1744761193.5886297
's',1744761193.5901546
Key.space,1744761193.5922513
'-',1744761193.5943286
Key.shift,1744761193.596431
'C',1744761193.596431
Key.space,1744761193.5985036
'i',1744761193.6001031
'r',1744761193.602286
'm',1744761193.6043656
Key.space,1744761193.6064603
'h',1744761193.607997
't',1744761193.6104379
't',1744761193.6125078
'p',1744761193.6146135
's',1744761193.6162734
Key.shift,1744761193.6183155
':',1744761193.6183155
'/',1744761193.6204052
'/',1744761193.622479
'r',1744761193.6244774
'a',1744761193.626533
'w',1744761193.6285696
'.',1744761193.6306713
'g',1744761193.6322107
'i',1744761193.6343281
't',1744761193.63647
'h',1744761193.6380086
'u',1744761193.6406243
'b',1744761193.6426828
'u',1744761193.6442199
's',1744761193.6463525
'e',1744761193.6484408
'r',1744761193.6505907
'c',1744761193.652289
'o',1744761193.6543555
'n',1744761193.6564753
't',1744761193.6585183
'e',1744761193.6605854
'n',1744761193.6626515
't',1744761193.6641884
'.',1744761193.666248
'c',1744761193.6685586
'o',1744761193.6706307
'm',1744761193.6721659
'/',1744761193.6742406
'b',1744761193.6763003
'e',1744761193.6784413
'i',1744761193.6805038
'g',1744761193.6825864
'e',1744761193.6846576
'w',1744761193.6863236
'o',1744761193.688373
'r',1744761193.690418
'm',1744761193.6925967
'/',1744761193.6941948
Key.shift,1744761193.6963134
'B',1744761193.6968174
'a',1744761193.698368
'd',1744761193.7004387
Key.shift,1744761193.7024999
'U',1744761193.7024999
Key.shift,1744761193.7045686
'S',1744761193.7045686
Key.shift,1744761193.7061052
'B',1744761193.706666
'-',1744761193.7082303
Key.shift,1744761193.7103343
'F',1744761193.7103343
'i',1744761193.7125583
'l',1744761193.7145996
'e',1744761193.7162006
's',1744761193.718376
'-',1744761193.7204003
Key.shift,1744761193.7225423
'F',1744761193.7225423
'o',1744761193.724644
'r',1744761193.7262113
'-',1744761193.7284057
Key.shift,1744761193.7305462
'F',1744761193.7305462
'l',1744761193.732629
'i',1744761193.7341967
'p',1744761193.736159
'p',1744761193.7382185
'e',1744761193.7402658
'r',1744761193.7423987
Key.shift,1744761193.7444694
'Z',1744761193.7444694
'e',1744761193.7465405
'r',1744761193.7480786
'o',1744761193.7501855
'/',1744761193.7522664
'm',1744761193.7543392
'a',1744761193.7564423
'i',1744761193.7581952
'n',1744761193.7602346
'/',1744761193.7622852
Key.shift,1744761193.764416
'B',1744761193.764416
'a',1744761193.7664738
'd',1744761193.7686346
Key.shift,1744761193.7701669
'U',1744761193.7706854
Key.shift,1744761193.7716992
'S',1744761193.77272
Key.shift,1744761193.7742915
'B',1744761193.7747958
'-',1744761193.7763915
Key.shift,1744761193.7779617
'D',1744761193.7779617
'e',1744761193.7803986
't',1744761193.7819352
'e',1744761193.7845263
'c',1744761193.786698
't',1744761193.7882345
'-',1744761193.790397
'a',1744761193.7924428
'n',1744761193.7945423
'd',1744761193.7966902
'-',1744761193.7982533
Key.shift,1744761193.8002827
'P',1744761193.8008091
'r',1744761193.8023326
'o',1744761193.804397
't',1744761193.8065212
'e',1744761193.8080614
'c',1744761193.810635
't',1744761193.8121703
'/',1744761193.8142028
'm',1744761193.8162742
'a',1744761193.8183243
'i',1744761193.8203537
'n',1744761193.822443
'.',1744761193.824539
'p',1744761193.8266306
's',1744761193.828262
'1',1744761193.8302982
Key.space,1744761193.8323624
Key.shift,1744761193.8339176
'|',1744761193.8339176
Key.space,1744761193.8361316
'i',1744761193.8381963
'e',1744761193.8404155
'x',1744761193.8425455
Key.esc,1744761193.8632517
